CycleNumber,OA-10_10N_20mms_test9,OA-10_10N_20mms_test2,OA-10_20N_100mms_test3,OA-10_10N_100mms_test4,OA-10_20N_100mms_test7,OA-10_10N_100mms_test5,OA-10_20N_20mms_test12,OA-10_20N_100mms_test8,OA-10_10N_100mms_test6,OA-10_10N_20mms_test10,OA-10_20N_20mms_test11,OA-10_20N_20mms_test1,C20A_20N_10mms_test1,C20A_10N_10mms_test3,C20A_10N_100mms_test4,C20A_20N_100mms_test2,TOCN_20N_10mms_test1,TOCN_10N_100mms_test4,TOCN_10N_10mms_test3,TOCN_20N_100mms_test1,OA-20_20N_100mms_test3,OA-20_20N_20mms_test1,OA-20_10N_100mms_test4,OA-20_10N_20mms_test2,OA-20_20N_100mms_test7,OA-20_20N_20mms_test2,OA-20_10N_20mms_test6,OA-20_20N_100mms_test8,OA-20_10N_100mms_test4,OA-20_10N_100mms_test3,OA-20_20N_20mms_test1,OA-20_10N_20mms_test5,OA-0_20N_100mms_test7,OA-0_10N_20mms_test14,OA-0_20N_100mms_test13,OA-0_20N_100mms_test2,OA-0_20N_20mms_test11,OA-0_20N_20mms_test1,OA-0_20N_20mms_test5,OA-0_10N_100mms_test12,OA-0_10N_100mms_test8,OA-0_10N_100mms_test3,OA-0_10N_20mms_test6,OA-0_10N_20mms_test4,C20A_OA-2_20N_10mms_test1,C20A_OA-2_10N_10mms_test3,C20A_OA-2_10N_100mms_test4,C20A_OA-2_20N_100mms_test2,OA-1_10N_20mms_test11,OA-1_10N_100mms_test13,OA-1_10N_20mms_test10,OA-1_20N_100mms_test8,OA-1_10N_100mms_test12,OA-1_20N_20mms_test1,OA-1_10N_100mms_test4,OA-1_20N_20mms_test5,OA-1_20N_100mms_test3,OA-1_10N_20mms_test2,OA-1_20N_100mms_test7,OA-1_20N_20mms_test6
1759,0.08660838895282422,0.0745274622352733,0.11342612370649041,0.10218850483609132,0.09176044765118548,0.11236533234835716,0.10667056761232725,0.11472195908390923,0.11050059387601718,0.10885594197644742,0.10990191378905487,0.08617874055659275,0.1982342982037551,0.06544415053004625,0.11055430784122341,0.15235044522502392,0.12971606159343008,0.11595828391533797,0.0864853322054197,0.13638834809892367,0.09781697124264405,0.09909837111454192,0.1045511999295486,0.07560544895396977,0.11179463682686447,0.14942948176474663,0.12239119059051755,0.11245167842218415,0.08510755136472709,0.16262007388718536,0.11067416526325373,0.10444655094234183,0.15079554384530908,0.15499876732202567,0.14284222177451894,0.1341693736621426,0.1603583372635223,0.1433949864798918,0.149983120518556,0.14124798206857314,0.14109668930351824,0.11159334567790102,0.1954684881380302,0.1893185808193821,0.18713563798716917,0.10831644438144283,0.12568233332241055,0.1771692983460233,0.1774078136121655,0.150118495063312,0.12265038786423044,0.11717441075565538,0.061391830308463124,0.1586787773133865,0.1409606658937165,0.14873302473950067,0.09706774859280626,0.11287082987575002,0.10740932673592866,0.1716396946626598
1760,0.1088074469722788,0.08852846787384754,0.10548308422317897,0.07276261706802392,0.09274102839623498,0.08961815643617346,0.11944191209745295,0.09221273781099955,0.12006888536578113,0.1438269572295309,0.08623016836403714,0.08790485058131522,0.13254006375501962,0.23350786473856544,0.15331660656042367,0.14771011818845195,0.13461992729982186,0.12532218412198037,0.13592214774849554,0.1315038243544173,0.09690508666323902,0.10419034403773804,0.0927282234582779,0.08416630007207364,0.1107028687108373,0.14219335195896696,0.1593668777572842,0.10827077038931389,0.07310432011413898,0.1526305002169528,0.09364026032686203,0.13610608342174338,0.14681455041206884,0.13900644707530918,0.13971137388258986,0.12924947717620458,0.16271493145208255,0.1746878330352823,0.15747167145711957,0.1304052608663958,0.08992618283119644,0.13142879503507005,0.13696878815843874,0.13383385209882132,0.1519554954485965,0.10879910748179991,0.12266525222428203,0.16017579696261666,0.11137573664877674,0.17596838256464115,0.1372507465848145,0.09386850090696416,0.07379093119357696,0.15117363529907865,0.13930899758925602,0.15332539054988498,0.11330048558841997,0.13146746845922308,0.10339922115705613,0.17657551669921848
1761,0.09430952984488278,0.097641998864069,0.0939377868568499,0.09237389407471953,0.0916949291429813,0.10556892714021195,0.10622456804653331,0.10092904017546353,0.12231410329336967,0.10196213226233033,0.09067176244968887,0.1036468216953972,0.16767778689635662,0.11819001067370717,0.14800769473502506,0.1734599266136243,0.12952245552369734,0.1410539096163386,0.14699567879556327,0.1352263747600792,0.09572865240649439,0.09139326907693464,0.09042507976898444,0.1329734518024244,0.10418315030309605,0.15128140882882976,0.12550990364019338,0.10353949408018352,0.10693958394611217,0.19030770184848908,0.09278329168416091,0.1165042148986458,0.13193491039017585,0.1288374527675028,0.13451904493365155,0.13044055960129078,0.15986286059255117,0.15455841472228457,0.14176160455575326,0.08562364062226994,0.13240200931394044,0.12115808501255565,0.16959033923692365,0.1855243579885379,0.16920731740482986,0.07315700225580161,0.11903939645038943,0.1755198505971121,0.1634657298940727,0.1011591701457172,0.1513865658128592,0.10860329304834622,0.11503753219206796,0.16489661393536797,0.13692668980498868,0.16516642027072853,0.10592829870072301,0.0849940425160728,0.11122652731211108,0.1892905525545872
1762,0.08728528132116631,0.09805476273047889,0.11278667047621711,0.111552365555985,0.11333124045692193,0.09141249571656435,0.11238155379125271,0.09065716275606493,0.10658878390063821,0.1258196351497288,0.09777741625503218,0.10152070206362267,0.17593674258716857,0.09088140792291263,0.1148166409462364,0.15628348809167308,0.11425886900761606,0.13900585891197306,0.11043765740101301,0.14208276720928933,0.11547197120811137,0.10052772063225288,0.11802138094692406,0.10619019867562769,0.10590280391438416,0.13291830704706653,0.12885679115140972,0.10504028864966398,0.12823572015986368,0.1296780939620922,0.11898526358640857,0.12837316585032513,0.13073113828464858,0.17025690394008222,0.15782251191389846,0.1294064103865606,0.14981561492720324,0.1654860461173829,0.15206266829205736,0.164494408438244,0.11176090926178588,0.1321443311909931,0.1585708750535734,0.17562414677198174,0.15380561107461155,0.11723413823317821,0.147722568785521,0.15961688178775144,0.11644053581935107,0.14731634312417802,0.14526778323651582,0.11461953309679981,0.06808684042973064,0.16434162396710345,0.10500454900963026,0.14799489844844183,0.12510687539798884,0.1179395850969501,0.09816073117383792,0.16096115923757895
1763,0.10170298455978438,0.10393430330946297,0.09662571476259209,0.11408500449714516,0.08570544346514442,0.10670271259029407,0.09791858991065046,0.10554425318234788,0.13383718384033105,0.10991075573616263,0.10700461253679858,0.105585189679993,0.20971575308185506,0.10128637901348488,0.11339476490249589,0.15128149359648524,0.13149371896612033,0.10074461386448484,0.15654728748098207,0.13026649016862957,0.10372576580056998,0.10130758410489675,0.1274567797912316,0.10177681848739017,0.11157377503012815,0.15893658867401986,0.13357426000237144,0.1067525159249766,0.06417923702397732,0.17242129534861517,0.08632572585121376,0.13440102419697886,0.1318220056023661,0.14994763791860755,0.14165804464039483,0.11674653893133113,0.15141464561579276,0.15280378356394905,0.16007152990131188,0.09127302655772869,0.129034121139331,0.15889098837294158,0.10838954364703597,0.2024944826172728,0.13941478068154609,0.06628648300946514,0.13731652343199793,0.16496303979501234,0.13991748242036067,0.1284124386046367,0.12052302418209264,0.10971018786597926,0.09086525425053915,0.1445590975927858,0.11029363446750884,0.14829400034128443,0.10130287166295622,0.14810069165206866,0.11146899108657204,0.17538434513342635
1764,0.11764498279023614,0.10388751001016373,0.11871370297882151,0.08108231443749161,0.09361729244248913,0.08718256668979019,0.11343093993024075,0.11600398360924336,0.11219553548133049,0.11842998309693914,0.10601337343627142,0.10100802421517176,0.12880780677955112,0.1627627367813735,0.10220228996962555,0.1456115243348607,0.11702039637367517,0.10163327162046192,0.11939917004136587,0.12765263593603277,0.09896720151780045,0.10745052323041773,0.08037014650606918,0.05658260567603831,0.11090060842812528,0.1501294134934914,0.14031411409368846,0.09137396920185765,0.07589782968182275,0.14768649882268492,0.10084043324489211,0.12912360361107894,0.13398193295851857,0.14812860361851934,0.14691120554241666,0.13782362487504315,0.1680285548981577,0.15009842084828554,0.14594573470149694,0.14198070099862536,0.11041173844177327,0.08732494952336224,0.11910463138721337,0.19625283376225158,0.17278547852854784,0.08730799121173469,0.09997294484356972,0.17764772002947668,0.13809131376684514,0.0749096443186586,0.1084609240450258,0.10489943216503927,0.08644823276312022,0.17129706936746994,0.10335936737247388,0.15717196990897933,0.11900564022402123,0.11257294522872907,0.09072570239109973,0.19444123514301886
1765,0.10543126689157623,0.12240415452949542,0.10505009445799426,0.1059865272207296,0.08884658884742794,0.12502394989455434,0.10639109749936501,0.09514826740867978,0.06367583358880109,0.11265957492947036,0.10221976755969343,0.09177482007929907,0.14976776683685095,0.10184138236156536,0.1488976353867526,0.14584521434134287,0.12740404663135574,0.13277747035564602,0.06023494357208475,0.13004620698361938,0.10129296235272812,0.0942068814319337,0.12257928455317571,0.08795864907525897,0.12059670560676103,0.14445939337225128,0.14460184232060533,0.09706851803650024,0.07474651713266564,0.1653716551508806,0.09927244726481212,0.13914182511940504,0.1226922506107595,0.13220521821726985,0.14541371485042276,0.1374264674876765,0.1689237141830384,0.17537734399684957,0.1434629044093961,0.12608325963401398,0.10507155005206947,0.12958582551914638,0.1654164877459769,0.18637450513964468,0.18100948061004618,0.1019869583377804,0.14316895087342002,0.17750420457217067,0.12344018325458585,0.1117769254606716,0.14784930425688847,0.1131510804752652,0.09216510670170001,0.165228362358915,0.11266873494271783,0.1528734447899629,0.10810094812135373,0.13720620395039318,0.10424027728968979,0.16236398528389284
1766,0.0800496298534878,0.10671854657772716,0.10929156697624857,0.11100914832389883,0.10701976687505743,0.11393228688951532,0.09440605850681268,0.10961261866244715,0.11225208442609239,0.09724590944289722,0.08286353301325247,0.11433299383397348,0.15584931920447836,0.1137830029688513,0.14205975293160425,0.16145449455321934,0.1145914050069345,0.11972343347736018,0.06312416153045443,0.1395389085530778,0.10837189580684004,0.10070466313765541,0.1013331221858986,0.07560051583266131,0.10077678538747194,0.1422760524281815,0.14177529262609787,0.1034896540705762,0.08148587089586111,0.14435927604772494,0.10529305847233444,0.14376896993390767,0.12590805863378082,0.18056988000029892,0.1474988897750344,0.12217945988690965,0.16023203674539643,0.14643677677674066,0.15345107434939403,0.15887093814553907,0.13668336825854702,0.09836341982085883,0.09770202437415217,0.18950554846495787,0.19069608031878554,0.07709478786176967,0.10551611595956377,0.16444366923720177,0.13449449523885107,0.15556569540731385,0.09910305271869606,0.11178611022233514,0.12943610852245307,0.16374288960738972,0.10923881423990325,0.17354723649596973,0.08908571046358807,0.14345516562499305,0.1302897992559447,0.17889729630656914
1767,0.09841295651066516,0.1027298777771901,0.09565530856085797,0.10218992679872932,0.11236285788638871,0.10754698430336253,0.09570540394001104,0.0973895834187296,0.09237793260332688,0.0659454713474272,0.09428389274517351,0.08433440011762108,0.1922160274138199,0.10499485547084529,0.10198362559012171,0.1567982096215982,0.11429984687510841,0.11876471754286416,0.1327285297828701,0.1368561712575721,0.10049319063790417,0.1022360480664288,0.08445254926928968,0.0759218683316263,0.1061615906353347,0.13113581059802396,0.12988839782787187,0.10323483942823468,0.1219320492219725,0.11807169481450383,0.09267605699792711,0.15249659053591452,0.12227345294690013,0.18046217264910147,0.1395480650136663,0.11210473865850917,0.16642731543078912,0.17365972061988502,0.14868151821453185,0.1755128545376516,0.09940858014497786,0.10106560146298785,0.1156895426623133,0.19365886715911962,0.1747012777757757,0.16208692201994115,0.12374590633005605,0.17062901239884373,0.11868657183351827,0.12406669397745627,0.10973995272106254,0.10624218778576483,0.13867426898321722,0.16355300071806617,0.0996136923241468,0.17050001442770651,0.12190330589745818,0.10534018480144147,0.11009563003112452,0.14953712395713728
1768,0.10399880587858225,0.08390571525835408,0.10760183245840331,0.10266447472548876,0.08942210339696144,0.11426002818840825,0.11527599348393036,0.10225338871023598,0.07751610082880239,0.10529334879826581,0.10822406842568665,0.10871140831170487,0.17870448357445395,0.10123421478238742,0.1131395413956285,0.14712125216343036,0.11645891436884623,0.12567735952514017,0.11907583555447981,0.13929187534217177,0.10365080469517865,0.10127069809788036,0.11730175036894737,0.0673486191742554,0.11631055218336259,0.1390667694245592,0.16769077865286114,0.101272400558758,0.12246561197146437,0.17444367441028924,0.0873444646395801,0.14685231155900694,0.12638452290317898,0.19006322564931558,0.14656932399581732,0.11476611111509284,0.16319447588563704,0.13942145253301075,0.1553805655440521,0.17548972491699702,0.09715990325061727,0.11695906069397562,0.17275532098058283,0.14489654597703652,0.18158884028651273,0.08998048072435515,0.11261772017845557,0.1768234677721654,0.14620600360020686,0.1904688239196543,0.132308202387247,0.1243356568498314,0.09099517649449551,0.1474749979538464,0.09739834975088962,0.15811127784992873,0.11295663501308122,0.09041190604916188,0.12101925782456828,0.15780195312371056
1769,0.10206675551754982,0.11020772974590694,0.10864713139852983,0.06253796088389901,0.10456788876578887,0.10823074227674047,0.09667306107206768,0.10365961274248531,0.11772406713678975,0.1293638027096838,0.11371994339028244,0.09031083142161046,0.13568852773011084,0.17102308494994092,0.13929398371797538,0.1684624195751654,0.1266958220509892,0.1407937111091803,0.07154703058479053,0.13552377320923745,0.08366921553617888,0.110960450305637,0.08405809246296105,0.10114773477227461,0.1144338769546773,0.13803924707650386,0.1299741815810596,0.10818255473392696,0.07390592057136385,0.15710224726394545,0.09499506918738931,0.13409863320103316,0.1384700184198338,0.15027011681050517,0.143669277652586,0.12278348695518033,0.14702135209279169,0.15500626189593897,0.12988724114991262,0.12008252610920855,0.10985790926932099,0.12137252972291901,0.1278391094712702,0.18531079311640958,0.15322534449273426,0.10186161968489424,0.1255109048587383,0.1722438578068418,0.10388081123027697,0.1556985121288001,0.12236293454575056,0.11066895900378741,0.10228394704029542,0.14908052844572178,0.11761650558977749,0.14883399864346675,0.10726595201864302,0.1343476161482225,0.10656660618985364,0.15371166715978934
1770,0.10880236892728622,0.11664579422422677,0.10187059839523459,0.1398693540963452,0.09336218469695981,0.08922696072153626,0.1059898935886738,0.10660017152206729,0.09611506323331534,0.10801014124852429,0.09798261609125238,0.0967476208770918,0.17155145805109073,0.14863715977413558,0.1308470897776413,0.16116452316895988,0.11427954952260858,0.13847135350223977,0.08896263007719007,0.13956507740487237,0.10193149529932599,0.11888685094813838,0.08157961536028364,0.06133797295913449,0.11513183389589877,0.13526593780866839,0.11199390297469804,0.10649996986197513,0.1224521320865661,0.16465782247052765,0.08802980966593774,0.12293590386510708,0.14870779605686824,0.15098623241636305,0.13344719628826796,0.12015686419684334,0.16661610181002912,0.18556851495722745,0.15499385125882734,0.13660747465378678,0.13045975546140434,0.11324131144857359,0.1410135188998408,0.17300821392708635,0.19090408299255043,0.03239944262534111,0.12788819152193306,0.18904354853429647,0.11947099494328968,0.17993563190138215,0.11471339218625191,0.1104942251471753,0.09295457679557372,0.1830565655200853,0.10557567343536549,0.16848792364213425,0.09771957688405557,0.12203553560648635,0.11638933810723971,0.16801177657775979
1771,0.10321061161208575,0.09436456624079687,0.09882811708037083,0.12748307283941906,0.09714311723382235,0.07570576049875248,0.10435150654425478,0.10614458910611949,0.1199553824748883,0.07800243264431149,0.10055190937758125,0.09501518036751178,0.14361392138142923,0.0633098544557859,0.12524490557728885,0.16588819197286478,0.11122322504813617,0.13803606848485678,0.13464283769535726,0.12961164764323718,0.09590894257044133,0.11092425820991145,0.13398060666357564,0.09461171575068272,0.0966532536099705,0.14505153550178812,0.1456573810866096,0.11291861338433276,0.08772742689244993,0.15175598959087155,0.11961986626713265,0.11368323065147337,0.1497994931670749,0.10822055017165429,0.12744799722366762,0.12055802552329019,0.18584679157061465,0.17704662848827352,0.15411410486184168,0.11393054394117162,0.13296460553612902,0.12231045799243025,0.15648478672061544,0.19071610924643365,0.15933323626264884,0.11910973901890995,0.11131335219879418,0.1677076388336193,0.12982213102864784,0.08780184521285583,0.1268447854565296,0.11599782082890729,0.11425625012500637,0.16633628524463903,0.10106601992408862,0.15197022969712384,0.11261525307302143,0.140542345558618,0.11020904347629869,0.16148070225326708
1772,0.07628419142263773,0.08882805795491931,0.1271527255952744,0.11867025378684222,0.09914466792418969,0.10469958892601897,0.09716625161975444,0.10425560012882347,0.07286760998949822,0.08515419983939261,0.0980884763515606,0.09070082050487852,0.16995247890311355,0.058728243852873147,0.1182768033019525,0.15626871985586027,0.14619324248096222,0.12207631359540277,0.1442658144053829,0.13788328585224421,0.0992556677454688,0.099481167072564,0.10901202802879549,0.07166631063024927,0.1002516985287905,0.12972544925483692,0.15070055620708067,0.10316317866539473,0.1321572499270195,0.15929174542548893,0.10899458641761513,0.12246863374531629,0.13274694041100313,0.16759996967611646,0.14318654246028745,0.11935733335391274,0.15411758626472408,0.17297283191493765,0.15264669763123426,0.12037785703861159,0.09570034876354168,0.11513094442323563,0.18270437095797226,0.17601921542172647,0.1521572448769547,0.17314966580292057,0.09796321924038501,0.17444310314227784,0.13587490487115836,0.1159519776846007,0.1222048136662032,0.10786380785248201,0.09718171167769266,0.17201536951624213,0.13243735312058483,0.15134275788472304,0.09268552317191676,0.11879941861553953,0.12270346254787981,0.15448330787121278
1773,0.12971610850876755,0.09049620707367748,0.11083485144935941,0.08346109035838492,0.07867020510277771,0.09863093256941252,0.11030526618171402,0.09113920842300877,0.0919039561138495,0.0876630291485875,0.08656177471413593,0.09835410612251895,0.19269348983709356,0.22578938639925752,0.10838700971877067,0.14924199082075854,0.15702777502198179,0.1354311081472965,0.09455274586841766,0.13387292851783184,0.10138607055708498,0.07806361977054571,0.09426527200255924,0.07311032817169906,0.10359755910157344,0.13212841722253726,0.13811724675677572,0.10835666704003477,0.09196415591767271,0.1612935464352235,0.10667926304979147,0.12166080836489099,0.13272293202717073,0.1181520424591323,0.14935896222203868,0.134379484261961,0.16128661475277625,0.1485578897695808,0.15161503525407177,0.13894237931495804,0.11223818472592906,0.0947588646754734,0.18003923709497593,0.23197062747096203,0.14782100082224994,0.16919621535197188,0.13364245355420293,0.17445313036517623,0.1268577847352821,0.1321198989949525,0.0894869524863251,0.11708448648321707,0.11858181121388266,0.15144746325429143,0.12231031976712109,0.16806220015046294,0.11386653961210838,0.11922240196813279,0.10985253565405151,0.1402288470751367
1774,0.08799507797946457,0.09036385458265646,0.12733096280547143,0.09700143700321812,0.0963620267738494,0.0747270250704664,0.08922035961868914,0.11317745042385409,0.08233497165750822,0.10487919241018313,0.10974740765476682,0.10775247979353707,0.1608615139791031,0.12894591532507366,0.14000281028985287,0.14410461863423882,0.1361471006008514,0.11898252858826812,0.20968688882363254,0.1459994488665089,0.09021524008207668,0.1028320388936627,0.10636628849956097,0.08489015075131576,0.09178847006106378,0.1299429888149155,0.11245424146843083,0.09584271740487997,0.1233834665340795,0.13987297648787037,0.10555330125989867,0.1609982385451032,0.1201844622132861,0.16161448467602463,0.14654509717130892,0.12086382774212652,0.17171774734547327,0.16487267824021795,0.15425555923582981,0.14968950327650088,0.0916203512078474,0.15768275674071358,0.14933887395494364,0.1912580238135121,0.15003280490251264,0.033618140032907286,0.1172375934016995,0.15892138119461163,0.13609511553374443,0.13777887521993232,0.11979220792062407,0.10649695985792051,0.13056935637569553,0.15494413304485452,0.09853282638231646,0.13730792301727163,0.09058350159509225,0.11757814597867308,0.10417621294802071,0.14462505171359005
1775,0.1076784670830178,0.10361387583190287,0.10502618506701465,0.13292298763516214,0.10749518477818144,0.09140186481998899,0.10445900355928978,0.1100692857201869,0.12001650864845766,0.11521720095895184,0.10765109367839287,0.11493114614251757,0.14701266204372368,0.13410270075886938,0.13318889863409217,0.14874164349723168,0.09933366515387454,0.15478317939750372,0.08609293564641013,0.13565450163490028,0.09091505720453903,0.10446991572148141,0.07508869702992478,0.08666829931565467,0.10866408080334948,0.15364939242109524,0.14389450787468383,0.09461295437077061,0.1378965974345958,0.16545588734603522,0.09323890112794925,0.14130365419204838,0.15466444190137776,0.1405312073429289,0.1359315525463743,0.120067754216957,0.1674330885277154,0.14168823768198532,0.16836354459704156,0.1010622725568922,0.10306230754840946,0.10690061594135974,0.15667790704033865,0.18030416634124535,0.15568354003236112,0.17447208989738994,0.11439508078695171,0.1738263468096479,0.0997374927022503,0.1299404678119483,0.12984601897243123,0.10958150679030441,0.06996623852328115,0.16936851609491763,0.10352702858673378,0.15557849058882145,0.12278296713114492,0.1247810167428038,0.10294473693191161,0.18223056514098357
1776,0.12544223423052148,0.0874017268634139,0.10028425013243747,0.1083603162831061,0.10547536702048495,0.10729749249062645,0.1168436934407779,0.11988653588015434,0.10273907883045509,0.09953411982574849,0.10179023239088583,0.0889818367349873,0.15172630789497055,0.13903517606496776,0.12430011974058441,0.16410953138759268,0.12492741983002617,0.13216189933085637,0.05391949668839739,0.14011289507363658,0.08473258002327053,0.10648118286369257,0.0929156332790923,0.10484163078411546,0.10912815957816273,0.1380820736409907,0.13472145218614306,0.0987406136744425,0.056207898095552336,0.16481394157437043,0.10217650773930381,0.10977017859472292,0.15255100961274218,0.15856711006435115,0.1276022714927433,0.11518840636021081,0.1566818919143646,0.15237763363882145,0.16156747613813707,0.16713895511140933,0.08391091170889814,0.08193870390685219,0.14367811453483278,0.19211849087551694,0.1258275191872897,0.10869821103105334,0.135244081441015,0.15716910167593534,0.09520914497602302,0.1947916319611801,0.1400534291806449,0.10117173134591,0.08841307172799837,0.15523854935099946,0.11677757507885314,0.15466067172469372,0.11301090987293655,0.13320189679891867,0.10438061612527627,0.17445834199387855
1777,0.10524345356055442,0.11923512544379784,0.12163837626141749,0.09708207310078085,0.11497255291684545,0.10820352678785429,0.10946338827557654,0.11725441408347341,0.08158889753638213,0.09736009343622487,0.10500333196807411,0.10435539524839607,0.20299448862104638,0.12835738424802784,0.11698486827628374,0.15826838832452558,0.10786702459878167,0.16300200152705394,0.16592601115803982,0.1381589499594839,0.10158905248083791,0.08850534979497335,0.12270026193839222,0.1340118249962423,0.1030121889009622,0.13348483549942994,0.12272118825943618,0.10239097438601676,0.11682954323963159,0.14502060686899104,0.10454271759135651,0.12688470485624642,0.13943413224645446,0.1634281556543953,0.12528423927819762,0.13351627272861147,0.14297972630606387,0.15919381473708974,0.14289611134828883,0.1767548682053753,0.08562825023548049,0.10785144462630128,0.15004811063507723,0.1933050942216572,0.15901075385403046,0.06432135481154949,0.13308989335414073,0.18074176997450736,0.1368377006803244,0.12066211420761834,0.10308764838626541,0.10879875333204837,0.08004352412846198,0.16369197109719857,0.1056179265955737,0.16035088995338573,0.10100762289804076,0.10797777930765302,0.10643762846543627,0.1545825058786996
1778,0.11712624843013533,0.09844526867459932,0.10965383607765676,0.08070809006703276,0.11681499085707608,0.09021192002942018,0.10125064110867191,0.10118155700861689,0.10807753162316568,0.10059901922176114,0.09927377277548884,0.10144073377771598,0.15848708746428683,0.11928805975783376,0.11503465857869859,0.16032079850129885,0.1092940905111249,0.12759630231652075,0.10962367477515468,0.13294155443998518,0.09422845125092674,0.10570149144807854,0.10144942540892213,0.06763240099317464,0.10162679497697372,0.15367625044961947,0.1702521308326064,0.09743396969024108,0.061541843266255274,0.16889195358658504,0.10595809391535169,0.1451167971854818,0.1283420164163233,0.1437834124244418,0.15704684693407306,0.10975558322514062,0.1807157620076986,0.15946279979520575,0.11630088170983326,0.14328479116338463,0.11720950545850418,0.09336496803763455,0.16877936227145268,0.171170374240908,0.1445712430931413,0.10847479343777956,0.14032478973156085,0.16646173087082816,0.09359617158823572,0.11992864878753316,0.13399681883627343,0.11253239582317945,0.12649135087899596,0.15778573356590295,0.10139081983264339,0.14005534512955667,0.10640427945978118,0.152071925431934,0.13196065745646632,0.16599407817279266
1779,0.091571155684319,0.1019817781766766,0.11745014354731446,0.13644525154029488,0.09181334517911204,0.09466484111208293,0.09857240841272916,0.11055010236395707,0.12463642110647095,0.10119427121653138,0.10982956247538526,0.09159978569596246,0.17025401890901498,0.04275846425448434,0.11051737476254675,0.1591496583569797,0.15037001042255752,0.1380644971663311,0.08128434547965468,0.14038094900503348,0.1041861677851663,0.11569687394731612,0.11107812728819542,0.07870079955748514,0.11167208643112506,0.1482091387422857,0.16302570518737045,0.11364756361693787,0.09863364986392384,0.15386975448931697,0.09363437027545957,0.14406197482236877,0.15704517470714016,0.13485765790988719,0.1358398996111082,0.13058196502510702,0.14396225028525914,0.14848572545682992,0.1586734246094129,0.1618777416085037,0.11607213422860319,0.13259041686940204,0.18679331786775868,0.19109932485493836,0.14736594969045463,0.1017525140849108,0.11107635829748815,0.151626847137443,0.09925875872103988,0.14334081150234185,0.13682965373854938,0.10550231272869631,0.09022035394697261,0.1787357154547097,0.11375530843936552,0.140646224239256,0.1101652272633557,0.10230811563557454,0.12883787160846916,0.17319075773974194
1780,0.09103467216800774,0.10867340064879137,0.12469024889657383,0.09526596921776527,0.11712986499221209,0.11381856784872929,0.09159546055401215,0.11154001972046886,0.08703407721100982,0.09012183731698423,0.09493098574978175,0.10406703331945633,0.15776146478829817,0.03563821434870528,0.13144436969831363,0.14045236738696013,0.10577796444286887,0.15554402181913857,0.18641963078257923,0.1467485486677588,0.08728407500642338,0.11258510189682025,0.09500026387318544,0.058569413424048505,0.10617631519716024,0.14348868064729112,0.14872870156730547,0.1038847455162707,0.11672073665540357,0.17103190221035822,0.08667390633184097,0.1374863852434326,0.1382623663060023,0.1659299012331578,0.14238274034375945,0.12116056697869186,0.15137444727106766,0.14420743380053364,0.13808294104618207,0.18348755002188896,0.1023815438395935,0.09041648033261522,0.14261963263064711,0.18077425775139874,0.12677115009000303,0.02861599845638961,0.13210634267090796,0.15376865603081244,0.15183587893170486,0.21787953578656344,0.12751128171374906,0.10801422997006442,0.09041101312386486,0.15539561141733363,0.13218006648751596,0.14901714848799957,0.1197478734773259,0.11192384027355015,0.10547137762962394,0.15854132192491394
1781,0.09389048949190663,0.09037765769717053,0.11611509680701904,0.07593196118750661,0.10686985724797134,0.09957607850232603,0.10742606611921596,0.08582661901747485,0.10517409403478538,0.11415029410624793,0.11125501176914149,0.10275662899454288,0.20520816836486236,0.15676870184237415,0.15087158910092047,0.13963702008738055,0.14392622180827275,0.13437608360120906,0.15903243504427847,0.14397021290167794,0.09860318337091346,0.10998156852504355,0.10632161719529476,0.05045702535803026,0.11709140731250561,0.15115152943945384,0.16918847035659598,0.09798894959753919,0.09364465521416077,0.18848209786744557,0.09455615060659285,0.13173129358960764,0.132961159207657,0.12400508617306297,0.13914987862279696,0.133581985141276,0.15984121573360968,0.1753091407248431,0.15031504805690782,0.13158415260664827,0.12030637779742837,0.09960593621219144,0.11267261850091685,0.214561533811601,0.17137955549528217,0.1155382881560207,0.14825412900970017,0.15335894545857545,0.13619452208479726,0.1264127778139711,0.13749184599442416,0.09959888496220229,0.08573020442714235,0.15555627119078155,0.11425911957656017,0.16518852655997868,0.11565361188819283,0.12113086747154976,0.11008573956554232,0.15615346569816438
1782,0.08665877177916806,0.09146130643124427,0.106683768958614,0.12282222368947955,0.10104312043692304,0.10932624453700164,0.11333786394354657,0.10809683099685133,0.12820914627956093,0.09888844700159313,0.0797561639832532,0.1183931812467302,0.17395788534695514,0.23318450159452045,0.10592489573243496,0.16207314968730396,0.15046033954238391,0.157024733327483,0.1846160134650763,0.1351842611232782,0.08898324417970149,0.09400268394403251,0.09139367816778171,0.062122306994507694,0.0808571747707603,0.14052544884112572,0.11373719043170297,0.09673234957608788,0.12767283990300157,0.1499486585823813,0.10056005526230967,0.13432740246217126,0.15041065651315422,0.15977404539080803,0.14158764466392182,0.12647425378136826,0.1662953821816944,0.1368424294243004,0.1345732739798668,0.1421621843756281,0.09430384471269368,0.1262875876305343,0.1688651833610111,0.19542691943073148,0.17676960791794138,0.19804080735622184,0.14166002794786672,0.16675215854543465,0.09548522952462586,0.20424274274593737,0.13395026614348196,0.1095372996527837,0.09486463557054431,0.16314511491772113,0.09131207169959808,0.14817984866186545,0.11491498682392152,0.13407425642304993,0.11903376035758186,0.16566074547355697
